"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 05 19:08:56 GMT 2024","Wed Jun 05 19:08:58 GMT 2024","2040","tests","test_edit","","","","test_edit",""
"passed","Wed Jun 05 19:08:59 GMT 2024","Wed Jun 05 19:08:59 GMT 2024","45","tests","test_home","","","","test_successful_login",""
"passed","Wed Jun 05 19:08:51 GMT 2024","Wed Jun 05 19:08:52 GMT 2024","764","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Wed Jun 05 19:09:00 GMT 2024","Wed Jun 05 19:09:01 GMT 2024","704","tests","test_login","","","","test_successful_login",""
"passed","Wed Jun 05 19:08:54 GMT 2024","Wed Jun 05 19:08:55 GMT 2024","680","tests","test_edit","","","","test_autocomplete",""
"passed","Wed Jun 05 19:08:52 GMT 2024","Wed Jun 05 19:08:52 GMT 2024","313","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Wed Jun 05 19:08:52 GMT 2024","Wed Jun 05 19:08:52 GMT 2024","17","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Wed Jun 05 19:09:01 GMT 2024","Wed Jun 05 19:09:02 GMT 2024","693","tests","test_login","","","","test_failed_login",""
