"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 18:43:18 GMT 2024","Mon May 27 18:43:18 GMT 2024","691","tests","test_edit","","","","test_autocomplete",""
"passed","Mon May 27 18:43:24 GMT 2024","Mon May 27 18:43:25 GMT 2024","699","tests","test_login","","","","test_successful_login",""
"passed","Mon May 27 18:43:15 GMT 2024","Mon May 27 18:43:16 GMT 2024","317","tests.api","test_api_login","","","","test_should_return_422_on_wrong_username",""
"passed","Mon May 27 18:43:26 GMT 2024","Mon May 27 18:43:26 GMT 2024","688","tests","test_login","","","","test_failed_login",""
"passed","Mon May 27 18:43:20 GMT 2024","Mon May 27 18:43:22 GMT 2024","2521","tests","test_edit","","","","test_edit",""
"passed","Mon May 27 18:43:15 GMT 2024","Mon May 27 18:43:15 GMT 2024","21","tests.api","test_api_login","","","","test_should_return_400_if_username_or_password_too_short",""
"passed","Mon May 27 18:43:24 GMT 2024","Mon May 27 18:43:24 GMT 2024","64","tests","test_home","","","","test_successful_login",""
"passed","Mon May 27 18:43:15 GMT 2024","Mon May 27 18:43:15 GMT 2024","744","tests.api","test_api_login","","","","test_successful_api_login",""
