"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 18 15:29:59 GMT 2024","Sat May 18 15:30:00 GMT 2024","684","tests","test_login","","","","test_failed_login",""
"passed","Sat May 18 15:29:51 GMT 2024","Sat May 18 15:29:52 GMT 2024","796","tests","test_edit","","","","test_autocomplete",""
"passed","Sat May 18 15:29:57 GMT 2024","Sat May 18 15:29:57 GMT 2024","41","tests","test_home","","","","test_successful_login",""
"passed","Sat May 18 15:29:44 GMT 2024","Sat May 18 15:29:45 GMT 2024","798","tests.api","test_api_login","","","","test_successful_api_login",""
"passed","Sat May 18 15:29:58 GMT 2024","Sat May 18 15:29:58 GMT 2024","680","tests","test_login","","","","test_successful_login",""
"passed","Sat May 18 15:29:53 GMT 2024","Sat May 18 15:29:56 GMT 2024","2607","tests","test_edit","","","","test_edit",""
